page_id,text,label,Pattern Category,source_dataset
1056,Buy with humm.,0,Not Dark Pattern,original
1590, shop all ,0,Not Dark Pattern,original
921,Free 60 day VIP trial membership with this order. Cancel anytime.,1,Sneaking,original
716,OFFER ENDS IN: 00:32:04 TIME IS RUNNING OUT!,1,Urgency,original
102,Popular Item! 🔥 16 people are viewing this and 18 recently purchased it.,1,Social Proof,original
1499,Low in stock: only 2 left.,1,Scarcity,original
247,Corporate Responsibility Report,0,Not Dark Pattern,original
362,"no thanks, I hate fun & games",1,Misdirection,original
1658,Gear Up,0,Not Dark Pattern,original
1351, Menstrual Products ,0,Not Dark Pattern,original
1550,Terrarium Light Canopies,0,Not Dark Pattern,original
479,"No thanks, I don't like savings",1,Misdirection,original
113, Don't leave without taking discount ,0,Not Dark Pattern,original
1231,Only 3 Left!,1,Scarcity,original
538,FREE NECKLACE FOR MOM 01Days 01Hrs 35Mins 02Secs,1,Urgency,original
1796,Congratulations! You qualify to receive Rechargeable 10-Function Bullet Vibe for FREE!,1,Misdirection,original
638,BROKEN REMOTE? FIX IT YOURSELF AND SAVE HUGE,0,Not Dark Pattern,original
1446, Netherlands Antilles USD,0,Not Dark Pattern,original
648, Every bicycle tells a story ,0,Not Dark Pattern,original
714,Romantic Ball Gown Tulle Spaghetti Sleeveless Tier Flower Dirl Dress,0,Not Dark Pattern,original
9,"Chelsea in Burlington, Wisconsin bought Take Out The Boat Jumpsuit, Blackabout 13 minutes ago",1,Social Proof,original
443,No thanks. I don’t want deals.,1,Misdirection,original
1630,Lasers ,0,Not Dark Pattern,original
424,"No thanks, I don't like discounts",1,Misdirection,original
1745,With 1-year Care Subscription 10 days history,1,Misdirection,original
1469,Bath Bombs & Salts,0,Not Dark Pattern,original
1352,Only 9 left!,1,Scarcity,original
64,"Monira in Doha, Qatar purchased a LilyVanity™ Velvet Box",1,Social Proof,original
638,Promaster City Remotes,0,Not Dark Pattern,original
1270,Only 3 left in stock.,1,Scarcity,original
418,"No, I'd rather pay full price.",1,Misdirection,original
1317, Gemstone softwares ,0,Not Dark Pattern,original
230,"After trying several other shades of red, I’ve tried this one and just love it. It is the perfect shade of brown with beautiful red highlights, very rich color, and very beautiful.",0,Not Dark Pattern,original
714,Elegant A Line Chiffon V-neck Long Sleeve Bridesmaid Dress with Pleats and Ruching,0,Not Dark Pattern,original
919,Great choice!,0,Not Dark Pattern,original
833,Holland Cooper,0,Not Dark Pattern,original
1797,I wish to Start Shopping but I don't want to receive daily email alerts about your amazing discounts on luxury brands.,1,Misdirection,original
1277,3 left in stock,1,Scarcity,original
1259,Last 1 in stock,1,Scarcity,original
1464,Only 9 Left.,1,Scarcity,original
1191,LOW IN STOCK!! GET YOURS NOW,1,Scarcity,original
281,3 other people are currently viewing this item.,1,Social Proof,original
77,"Matthew in Charleston, South Carolina just purchased The Puffy Lux Mattress",1,Social Proof,original
264, View All Shoes ,0,Not Dark Pattern,original
277,Selling fast! Add to bag 7 times in the last 48 hours.,1,Social Proof,original
1213,Only 1 items left in stock!,1,Scarcity,original
1351, This is a green tea without the bitterness. ,0,Not Dark Pattern,original
1367,Rate & Review ,0,Not Dark Pattern,original
1181,Only 5 left in stock,1,Scarcity,original
192,"Someone in Chambersburg, Pennsylvania purchased",1,Social Proof,original
1536, Mobile Terms of Use ,0,Not Dark Pattern,original
1183,Only 3 left,1,Scarcity,original
1573," Looks like your cart is empty, let's fix that! ",0,Not Dark Pattern,original
113,I have green eyes and with these bright green contacts makes my eyes look out of this world amazing. I love them and they have lasted months!!,0,Not Dark Pattern,original
638,M-Class Remotes,0,Not Dark Pattern,original
638,Show Cart,0,Not Dark Pattern,original
1678,Hurry !! Only 52 left in stock,1,Scarcity,original
1177,"N++ is all about using your momentum to complete levels and get high scores, but in this sci-fi world, there’s a slew of inadvertently homicidal enemy robots trying to prevent you from completing your goal.",0,Not Dark Pattern,original
1317, No reviews yet Write a review ,0,Not Dark Pattern,original
850,Country (Optional),0,Not Dark Pattern,original
1065,"Rs 4,013 (Retail Discount) + Rs 2,997 (Limited Time Coupon)",1,Urgency,original
285,Other 2 customers have it in their cart.,1,Social Proof,original
1707,How about these?,1,Misdirection,original
822,Reloading Tools,0,Not Dark Pattern,original
345,"No, thanks, I´d rather pay more",1,Misdirection,original
1536,Womens Plaid Clothing,0,Not Dark Pattern,original
991,Custom Women's Apparel,0,Not Dark Pattern,original
1468, Functional Marketing Cookies,0,Not Dark Pattern,original
56,111 people have purchased this item,1,Social Proof,original
1648,Strip Softbox,0,Not Dark Pattern,original
667,New In Special Occasion,0,Not Dark Pattern,original
79,"Long Dress Style Beach Cover Up With Lace Detail Jessica in Metairie, United States",1,Social Proof,original
252,Leslie in USA just Purchased Special Design Exclusive Handmade Silver Ring,1,Social Proof,original
1081,Only 4 left in stock,1,Scarcity,original
683,Your Cart Will Expire In 09:58 minutes!Please note that these items may not be available again if you release them.,1,Urgency,original
1488,Every Purchase Helps Your NRA:,0,Not Dark Pattern,original
1381,A Ritual of Light,0,Not Dark Pattern,original
527,We curate the very best in creative and innovative fashion for the EDM Lifestyle. ,0,Not Dark Pattern,original
1083,Vintage Fancy Red Bracelet Watch Women's,0,Not Dark Pattern,original
1716,"Nice choice. Did you know you’re missing out on these deals with the item in your cart. Suit + Shirt + Tie now $599.99* - Shop Suits, Shirts and Ties Or Get 2 Suit Packages for $1100*",1,Misdirection,original
863,Time remaining: 04:50,1,Urgency,original
527,Graphic Tanks,0,Not Dark Pattern,original
1315, Laundry & Cleaning ,0,Not Dark Pattern,original
1139,Order by these dates to get it by Valentine's Day.*,0,Not Dark Pattern,original
1317, Temple Locks ,0,Not Dark Pattern,original
1668,ALMOST GONE - only 2 remaining!,1,Scarcity,original
392,"No, thanks. I'd prefer not to save.",1,Misdirection,original
991,LIMITED TIME DEAL!,1,Urgency,original
1293, Brushes + Tools ,0,Not Dark Pattern,original
1801,Order without free membership $69.95,1,Misdirection,original
414,Get Personalised Health PlanGet Health Plan,0,Not Dark Pattern,original
1197, IZZY MIDI DRESS Ivory ,0,Not Dark Pattern,original
1011,$69.50 For A Limited Time Details,1,Urgency,original
638,Focus remotes,0,Not Dark Pattern,original
680,Select Occasion close,0,Not Dark Pattern,original
570,"Save 25% on your entire order 09 Hours 57 Minutes 34Seconds use code: SPRING25""",1,Urgency,original
24,"Kamal in Lathrop, United States purchased a Father Sons Super Slim Stretch Feather Print Long Sleeve - FS429 4 hours ago",1,Social Proof,original
395,Media Players,0,Not Dark Pattern,original
616,Spring Sale Extended,1,Urgency,original
1354,Only 9 units left in stock online.,1,Scarcity,original
1736,"For instance, we use cookies allowing us to remember information provided by the users from a page to another, choices made by users and information provided by users (name, language preference, country of residence…). In particular, we use the following functional cookies: ",0,Not Dark Pattern,original
982,"Here for a limited time. 4.5"" Red Bottle Sticker w/ Adam's Logo",1,Urgency,original
223,127 People viewed this product this week,1,Social Proof,original
118,Someone in Canberra purchased\nADV.2 (Austracantha) about 41 minutes ago,1,Social Proof,original
1151,6 items left! Order soon.,1,Scarcity,original
350, Intercoastal Performance Pant - True Navy ,0,Not Dark Pattern,original
19,4 sold in last 5 hours,1,Social Proof,original
296,Sara from Philadelphia just saved $68 on her order.,1,Social Proof,original
822,Game Extraction & Prep,0,Not Dark Pattern,original
1779,READY FOR YOUR NEXT AUTHENTIC NHL JERSEY?,0,Not Dark Pattern,original
1815,This offer is only VALID if you add to cart now!,1,Misdirection,original
1522,The product you requested is not available in the selected country,0,Not Dark Pattern,original
1772,Purchase protection added,1,Sneaking,original
907, First name * ,0,Not Dark Pattern,original
673,Offer ends in 15hrs 1min 56sec!,1,Urgency,original
1606,Availability: 5 items left,1,Scarcity,original
1704,"PROTECT YOUR SOFA! Your Humblebum Sofa in Thatch house fabric will look wicked! Why not add Castelan Fabric Protection to cover your new squish machine against wine spillages, messy TV dinners, and other disasters for just just £80?",1,Misdirection,original
1325,Hurry! Only 15 left!,1,Scarcity,original
638,Cooper Remotes,0,Not Dark Pattern,original
1461,Almost Sold Out! Only 2 Left.,1,Scarcity,original
680, For Wife ,0,Not Dark Pattern,original
1468,Child Safety,0,Not Dark Pattern,original
44,"Jim in Houston, USA purchased Pure Ratios: Hemp Oil CBD Patch (40mg CBD)",1,Social Proof,original
1291,"1 left, order now!",1,Scarcity,original
282,"Someone in Petaling Jaya, Malaysia just bought SNEAKERGUARD Midsole Paint Marker - BOOST White",1,Social Proof,original
827,✕,0,Not Dark Pattern,original
1086,We have 1 left in stock,1,Scarcity,original
573,Celebrity Synthetic Wigs,0,Not Dark Pattern,original
230,Light Works,0,Not Dark Pattern,original
991,Tidal Waves Collection,0,Not Dark Pattern,original
1248,1 left in stock,1,Scarcity,original
568,· Physical Healing,0,Not Dark Pattern,original
315,"No, I'll rather pay full price.",1,Misdirection,original
289,"Tambria in Hattiesburg just bought Peruvian Virgin Natural Wave Hair 3 Bundles with Lace Frontal, 100% Human Virgin Hair ",1,Social Proof,original
198,Competitions,0,Not Dark Pattern,original
1236,5 items left,1,Scarcity,original
790,I absolutely loved it! It made everyone laugh and my desk gets an obscene amount of compliments for it. The quality is superb! I am now definitely going to be a loyal shopper at PosterGully,0,Not Dark Pattern,original
482,"No thanks, I don't want to save up to 75%",1,Misdirection,original
1330, Most-Hearted Styles Shop Now ,0,Not Dark Pattern,original
149,Other Promotions,0,Not Dark Pattern,original
329,"No thanks, I don't like good deals.",1,Misdirection,original
108,"Someone in Tornado, United States just bought Fresh Melon Menthol 2 hours ago",1,Social Proof,original
1749,Subscribe & Save,1,Misdirection,original
773,1DAYS 04 HOURS 17 MINUTES 18 SECONDS,1,Urgency,original
776,Most of our orders are from repeat customers.,0,Not Dark Pattern,original
527,High-Waisted Shorts,0,Not Dark Pattern,original
1313,Custom Board Quote,0,Not Dark Pattern,original
130,Bought by 39 people in last few hours! HOT SELLER!,1,Social Proof,original
1459,Office Supplies & Decor,0,Not Dark Pattern,original
1459,Bath Decor,0,Not Dark Pattern,original
84,"25,439 people have viewed this item",1,Social Proof,original
608,Sale Ends in 5 days 14 hours 42 mins 53 sec,1,Urgency,original
291,One customer bought this article in the last 53 min.,1,Social Proof,original
155,89 currently viewing,1,Social Proof,original
387,"No thanks, I don't like promotions and exclusive content.",1,Misdirection,original
1247,Only 1 Item(s) left,1,Scarcity,original
1646,selected language日本語currencyJPY,0,Not Dark Pattern,original
390,"No Thanks, I Don't Want To Save",1,Misdirection,original
115,1 person is looking at this item.,1,Social Proof,original
112,"tuvia eisenberg Systematics in Tel Aviv, Israel purchased a",1,Social Proof,original
249,13 people have added this to their cart,1,Social Proof,original
861, Rechargeable ,0,Not Dark Pattern,original
216,New In ,0,Not Dark Pattern,original
1044,"The Dry Direct Ultimate is a great product, the best we have found. Customer service is very efficient, and deliveries have always been on time. We are very satisfied with Parentgiving in all aspects.",0,Not Dark Pattern,original
664, Chargers ,0,Not Dark Pattern,original
1803,"THE COMPETITION $1,299.99",1,Misdirection,original
203,View Alternatives,0,Not Dark Pattern,original
203,Don't miss out! We've sold 38 in the last few days.,1,Social Proof,original
1195,ONLY 3 LEFT! GET IT NOW!,1,Scarcity,original
886,"Ketolent subscriptions have no long term contracts. Pause, cancel, or change at any time. Want to swap Vanilla for Chocolate, or set up to renew every 3 weeks? No problem! Send us an email to help@ketolent.com and we'll make the change for you.",1,Obstruction,original
1798,Compare at,1,Misdirection,original
431,"No thanks, I will pay full price.",1,Misdirection,original
1550,Only 4 Left!,1,Scarcity,original
1405, Sign In / Join ,0,Not Dark Pattern,original
1667," ... It covers love and loss, friendship and pain through ",0,Not Dark Pattern,original
1158, Data Processor: Amobee ,0,Not Dark Pattern,original
1682,Hurry up! Only 4 left in stock,1,Scarcity,original
10,"Crystal Li in Flushing, United States purchased a",1,Social Proof,original
1408,ONLY A FEW LEFT IN STOCK,1,Scarcity,original
1018,Full HD 144Hz IPS Anti-Glare (1920 x 1080) FREE Upgrade (Limited time offer!),1,Urgency,original
396,No thanks - I don't want to save money,1,Misdirection,original
960,"ONCE IT'S GONE, IT'S GONE",1,Scarcity,original
886,"Security is our top priority. Our subscription payments are powered by Stripe and ReCharge, processed in a secure PCI-compliant environment to the highest industry standards. Ketolent staff never know your credit card number.",0,Not Dark Pattern,original
1554,Only 3 available,1,Scarcity,original
1434, Circa Punches ,0,Not Dark Pattern,original
103,Great for keeping track of your pup while at work,0,Not Dark Pattern,original
23,"Annie in Cheras, Malaysia just bought: An Abundance of Flowers - Van-Go Paint-By-Number Kit",1,Social Proof,original
133,RegionBracket Right,0,Not Dark Pattern,original
1051,Switchers,0,Not Dark Pattern,original
1389,20 units left,1,Scarcity,original
1590, LOGO BLACK ,0,Not Dark Pattern,original
571,Your order is reserved for 08:53 minutes!,1,Urgency,original
833,Barbour International,0,Not Dark Pattern,original
120,Purchased 6 times this week.,1,Social Proof,original
91,"Someone in Sasebo, Japan just bought",1,Social Proof,original
1489, Champagne Taittinger ,0,Not Dark Pattern,original
331,"no thanks, I like paying full price",1,Misdirection,original
1466,Laundry Care,0,Not Dark Pattern,original
906,"For more information about the VIP Rewards Club Membership, to purchase or terminate a membership, or to start or stop automatic renewal of a membership, contact Ross-Simons Customer Service by postal mail at: Ross-Simons, 9 Ross-Simons Drive, Cranston, Rhode Island 02920; or by email at customerservice@ross-simons.com; or by calling the VIP Rewards Club priority line at 800-835-3799.",1,Obstruction,original
1723,Amazing service and quality! Lee up the excellent work.,0,Not Dark Pattern,original
1381,Only 9 left,1,Scarcity,original
305,41 people have looked at this in the last couple of hours,1,Social Proof,original
1304, Bra Panty Set ,0,Not Dark Pattern,original
1604,Wallets ,0,Not Dark Pattern,original
622, Printed Long Sleeves Casual Blouse For Women ,0,Not Dark Pattern,original
216, Tracksuit,0,Not Dark Pattern,original
230,I have not had my hair so soft and shiny in such a long time and my grey was completely covered! So incredibly happy.,0,Not Dark Pattern,original
976,@elsieandpresley_ got some fantastic color results with our Hair Color Wax. Well done 👏,0,Not Dark Pattern,original
1428,Lip Balms & Treatments,0,Not Dark Pattern,original
1468,10 Left in stock,1,Scarcity,original
1446, Cayman Islands USD,0,Not Dark Pattern,original
1584,Only a few left!,1,Scarcity,original
1293,3 left,1,Scarcity,original
1187,Only 1 Left!,1,Scarcity,original
255,77 PEOPLE LIKE THIS,1,Social Proof,original
1733,Grab yourself a bargain!,1,Misdirection,original
66, All consumers in the EU are charged VAT on the purchase of goods and services.,0,Not Dark Pattern,original
1013, Chair Accessories ,0,Not Dark Pattern,original
1143,Only 1 Left in Stock!,1,Scarcity,original
754,Facebook icon,0,Not Dark Pattern,original
1351," Household Cleaning Kitchen Bathroom Eco Laundry General Cleaning Kitchenware Cook & Bakeware Food Storage & Preservation Kitchen Textiles Appliances Kitchen Appliances Household Appliances Bed, Bath & Living ",0,Not Dark Pattern,original
1488,Only 20 left,1,Scarcity,original
1009,Speed Lace Accessory Kit - Orange,0,Not Dark Pattern,original
190,Already have an account?,0,Not Dark Pattern,original
133,Nursing chairs,0,Not Dark Pattern,original
1328, Shop All Men's Boots ,0,Not Dark Pattern,original
840,Items reserved for 15:00,1,Urgency,original
1680,ONLY A FEW LEFT!,1,Scarcity,original
725,Wait! YOUR CART QUALIFIES FOR 15% OFF YOUR ENTIRE ORDER. Offer Expires in: 2955,1,Urgency,original
529,00 Days 02 Hrs 26 Mins 12 Sec Sale Ends Once The Timer Hits Zero!,1,Urgency,original
408,"No thanks, I want to pay full price",1,Misdirection,original
1073,4 items left,1,Scarcity,original
242,"NA-KD, White",0,Not Dark Pattern,original
1009,Highline Double Wheel Bag,0,Not Dark Pattern,original
1304,Product Feature,0,Not Dark Pattern,original
1405,Low Stock Alert: Only 8 left in inventory,1,Scarcity,original
767,FootwearHome & Office,0,Not Dark Pattern,original
646,1day21:04:58,1,Urgency,original
1469,Beach Towels & Mats,0,Not Dark Pattern,original
527, Hairy Chest T-Shirt And Shorts Combo ,0,Not Dark Pattern,original
842,Massive Tax Time Sale See Discounts! Sale ends in,1,Urgency,original
1736, Cases for Magsafe Refine by Product Type: Cases for Magsafe ,0,Not Dark Pattern,original
1604,By Brand All Men's Brands ,0,Not Dark Pattern,original
878,I accept the Terms & Conditions of the FREE Brother Care Program and agree to receive exclusive offers and general promotions from Brother. I may withdraw my consent at any time.,1,Forced Action,original
1394,(5 Left),1,Scarcity,original
128,*Freight/Higher Freight charges may apply to some areas. Click here to view Shipping Policy,0,Not Dark Pattern,original
1215,LIVE REMAINING STOCK,1,Scarcity,original
1648,Summary,0,Not Dark Pattern,original
782,"We are one of the best online printing technology & solution company successfully serving local and international customers to cherish the joy, love and precious moments in life with various products. Being an instrument to spread your joy and love in a beautiful way we take pride in providing the best quality services. ",0,Not Dark Pattern,original
42,33 sold in last 12 hours.,1,Social Proof,original
377,"No thank you, I prefer to pay for shipping.",1,Misdirection,original
1197, Add to Wish List Add to Compare ,0,Not Dark Pattern,original
69,Present your Fave voucher (it's in the Purchases tab under My Fave) at the outlet.,0,Not Dark Pattern,original
1536,Toddler Girl Jumpsuits and Rompers,0,Not Dark Pattern,original
1743,Subscribe & Save (15%): $ 16.99,1,Misdirection,original
1056,Your first payment will be due on the day of your purchase.*,0,Not Dark Pattern,original
1667,Readers looking for some old-fashioned storytelling with a sprinkling of magic will find it here. ,0,Not Dark Pattern,original
680,"Mother’s Day is undoubtedly a significant occasion for all mothers. But, for the new moms, it is even more special. If you........... Read More...",0,Not Dark Pattern,original
1013, Outdoor Recreation ,0,Not Dark Pattern,original
131,23 People viewing this product,1,Social Proof,original
708,25% OFF* ENDS IN 00 : 12 : 27 : 15 DAYS HRS. MIN. SEC.,1,Urgency,original
99,"6,743 people have viewed recently",1,Social Proof,original
769,Flash Sale - Almost Over! 00 HOURS : 55 1001 MINUTES : 0550 8778 SECONDS,1,Urgency,original
1711,DON'T MISS ON THESE AWESOME ITEMS / DON'T MISS ON OUR TABLE DECORATION SYSTEM,1,Misdirection,original
1550,Here to help,0,Not Dark Pattern,original
1032,"$3,159.20 $3,949.00 Limited time only",1,Urgency,original
1667,I've recommended The Keeper of Lost Things to everyone.,0,Not Dark Pattern,original
471,"No thanks, I don't like to save",1,Misdirection,original
7,Jamie from Eloy United States purchased a CBD Oil Vape Additives 4 Pack About 7 hours ago,1,Social Proof,original
189, Shop By Shape ,0,Not Dark Pattern,original
301,Someone in Spain purchased,1,Social Proof,original
1275,Only 5 left,1,Scarcity,original
1330,Tretorn,0,Not Dark Pattern,original
263,"Someone in Cashmere bought a 
RCM Cosworth Timing Belt Kit 99-02MY EJ20/22/251 hour ago",1,Social Proof,original
1459, Tights ,0,Not Dark Pattern,original
498,"Due To HIGH Demand, Cart Expires In: 08:41",1,Urgency,original
1051,Shop all interactive whiteboards,0,Not Dark Pattern,original
204,52 people are looking at this right now.,1,Social Proof,original
1447,Only 7 left in stock!,1,Scarcity,original
1295,Only 3 left In Stock,1,Scarcity,original
990,"Now 30% off - hurry, limited time offer!",1,Urgency,original
907, Loyalty Points ,0,Not Dark Pattern,original
1723,HomeFlowersColourful Mixed Roses Bouquet,0,Not Dark Pattern,original
394,"No thanks, I don't want to look my best",1,Misdirection,original
767,AccessoriesCar AccessoriesDressesFootwearHome & OfficeJacketsLawn & OutdoorsPantsPolosShirts & SweatersShortsSleepwear & UnderwearSwim CollectionTailgatingSale Items- View All -,0,Not Dark Pattern,original
6,"Keith in Champaign, Illinois bought Mini USB Audio Cassette to MP3 Converterabout 56 minutes ago",1,Social Proof,original
1672,Availability: In Stock Hurry! Only 8 Left!,1,Scarcity,original
1550,Panther Anole,0,Not Dark Pattern,original
33,218 people have added this item to cart,1,Social Proof,original
227,Trending now! Added to basket 38 times today,1,Social Proof,original
103,Infrared Night Vision,0,Not Dark Pattern,original
996,"Only available for a LIMITED TIME, so get yours TODAY!",1,Urgency,original
984, Shop Sale by Print ,0,Not Dark Pattern,original
861,U.S. Vape Mail Ban FAQs,0,Not Dark Pattern,original
822,Warne Mounts,0,Not Dark Pattern,original
318,"No Thanks, I rather pay full price",1,Misdirection,original
1053,Site Wide Savings for the Entire Family! Pricing is off Rogan's Shoes every day Low Prices! Prices are already reflected on the site. Limited time only! Restrictions apply. Online Only.,1,Urgency,original
414,Whey Protein Isolate,0,Not Dark Pattern,original
1466,Trowels & Putty Knife,0,Not Dark Pattern,original
1383,Only a few left,1,Scarcity,original
1446, Ireland EUR,0,Not Dark Pattern,original
555,SAVE $200 OFF PUFFY,1,Urgency,original
527,Drawstring Backpacks,0,Not Dark Pattern,original
165,"Son in Suisun City, United States purchased Commander Lex",1,Social Proof,original
61,"Marc in Newton, United States purchasedKTM Stand Plate Large KTM...",1,Social Proof,original
792,35% OFF EVERYTHING* EXCL SALE & BEAUTY ENTER: DOLL35 - HURRY! ENDS IN  16H 59M 06S,1,Urgency,original
1405,A customer service specialist will contact you soon.,0,Not Dark Pattern,original
29,"Someone from Cape Town, Western Cape, South Africa just started buying Packable Travel Duffel Bag! 5 minutes ago",1,Social Proof,original
1738,Customers also bought,1,Misdirection,original
1070,Limited Stock,1,Scarcity,original
569, Apple iPhone X » ,0,Not Dark Pattern,original
190, Shop ,0,Not Dark Pattern,original
714,Elegant A Line Short Sleeve Satin Bateau Floor-length Mother of the Bride Dress with Ribbon,0,Not Dark Pattern,original
290,2 PEOPLE HAVE ADDED THIS ITEM TO THEIR CART TODAY,1,Social Proof,original
1,Collin P. from Grandview Missouri just bought BURGUNDY TWO BUTTON SUIT ABOUT 5 SECONDS AGO,1,Social Proof,original
58,7 people have it in their cart,1,Social Proof,original
264, Shirts & Blouses ,0,Not Dark Pattern,original
1536,Plus Size Graphic Tops,0,Not Dark Pattern,original
1598,"Hurry, only 5 left",1,Scarcity,original
1158,How/why the homepage uses cookies,0,Not Dark Pattern,original
1160,Only 1 item left,1,Scarcity,original
1705,Customer also shopped for,1,Misdirection,original
1414,Only 7 left in stock.,1,Scarcity,original
1706,*** Get 50% Off Your 2nd Case OR a Canopy Screen Protector *** A 50% OFF discount will be automatically applied to the lowest priced item in your cart when you check out with more than one item! (excludes Clearance items) Click to Choose Another Item,1,Misdirection,original
803,Hydration,0,Not Dark Pattern,original
231,660 people have viewed today,1,Social Proof,original
216,Hype. Home,0,Not Dark Pattern,original
444,"No Thanks, I prefer not to have a protection plan",1,Misdirection,original
1599,LIMITED QUANTITY,1,Scarcity,original
189," Sorry, we could not process your request at the moment. Please try again in a few minutes. ",0,Not Dark Pattern,original
1667,Be the first to get updates as well as access to exclusive offers and promotions,0,Not Dark Pattern,original
1477,"If you are one of those constantly devoted to healthy eating, weight loss plans,..",0,Not Dark Pattern,original
1175,1 left at this price,1,Scarcity,original
465,"No Thanks, I prefer paying full price.",1,Misdirection,original
179, Worldwide ,0,Not Dark Pattern,original
361,"No thanks, I don’t like fun and games.",1,Misdirection,original
1446,All Cross Stitch Patterns,0,Not Dark Pattern,original
368,"NO THANKS, I DON’T MIND MISSING OUT",1,Misdirection,original
230,Hair Tools,0,Not Dark Pattern,original
766,Retro Cordless Edison Bulb Lamp,0,Not Dark Pattern,original
414,Product Info,0,Not Dark Pattern,original
920,Father's Day Gifts,0,Not Dark Pattern,original
1551,"ONLY 5 LEFT, HURRY!",1,Scarcity,original
1304,Nighty For Honeymoon,0,Not Dark Pattern,original
1268, Candy & Snacks ,0,Not Dark Pattern,original
175,"Michael M. from Lacey, WA just bought a Cal King",1,Social Proof,original
276,Someone in Boling Iago Texas United States Purchased Seek Discomfort Sketch White iPhone Case 5 hours ago,1,Social Proof,original
1710,ADD WORLD'S MOST COMFORTABLE CHAIRS,1,Misdirection,original
1351,Aromatherapy ,0,Not Dark Pattern,original
1667," -- Preeti Shenoy, author of THE RULE BREAKERS",0,Not Dark Pattern,original
157,HOT PRODUCT Over 250 people are looking at this item.,1,Social Proof,original
1488, Join NRA or Renew,0,Not Dark Pattern,original
66,Pick the price that matches your budget. ,0,Not Dark Pattern,original
350,Golf Shop,0,Not Dark Pattern,original
818,OFFER ENDS: 09h: 09m: 55s: 0 ,1,Urgency,original
1759,Use the left and right arrow keys to navigate the Menu. Use the enter key to activate the submenu on a navigation item. Use escape key to close the submenu. ,0,Not Dark Pattern,original
450,"no thanks, I'll save money another day",1,Misdirection,original
14,"Ken in Oakland, United States purchased a Dreamville Hoodie a month ago",1,Social Proof,original
910,"YOU MAY CANCEL YOUR WINE CLUB MEMBERSHIP OR ANY HOLIDAY SHIPMENTS AT ANY TIME BY CONTACTING US AT 1-877-975-9463, AND WE WILL PROMPTLY STOP PROCESSING THE RECURRING PAYMENTS.",1,Obstruction,original
1292,18 In Stock,1,Scarcity,original
1048,40% OFF EVERYTHING* ENTER: 40PLT + FREE SHIPPING OVER $80 HURRY! LIMITED TIME ONLY,1,Urgency,original
230,MOST POPULAR,1,Social Proof,original
907,SAA Standard Membership - Credit/Debit Card - Automatic Annual Fee,0,Not Dark Pattern,original
1451, My Project Lists ,0,Not Dark Pattern,original
1203,Only 1 left in stock.,1,Scarcity,original
1044,Returns an Item,0,Not Dark Pattern,original
1317,Parad Combo Deals ,0,Not Dark Pattern,original
1686,"128 sold today! Hurry, only a few left!",1,Scarcity,original
475,"No, I Don't Like Discounts",1,Misdirection,original
113, Polar Lights II ,0,Not Dark Pattern,original
1604, Comfy and looks great ,0,Not Dark Pattern,original
288,2 customers recently bought it,1,Social Proof,original
754,We don't give out your details to third parties.,0,Not Dark Pattern,original
667,Men's Sports Bottoms,0,Not Dark Pattern,original
1536,Cropped Jeans,0,Not Dark Pattern,original
406,"No thanks, I don’t want to save",1,Misdirection,original
189,93 PEOPLE HAVE BOUGHT THIS PRODUCT TODAY,1,Social Proof,original
264,Shop now. Pay later. Always interest-free,0,Not Dark Pattern,original
605,2 DAYS 13:06:13,1,Urgency,original
1158, Data Processor Privacy Policy: https://triplelift.com/privacy ,0,Not Dark Pattern,original
993, Gift Card FAQs ,0,Not Dark Pattern,original
246, Add to Cart ,0,Not Dark Pattern,original
659,60% OFF ENDS IN DAYS HOURS MINUTES SECONDS,1,Urgency,original
108,International Shipping Policy,0,Not Dark Pattern,original
230,Covered all grays,0,Not Dark Pattern,original
1815,Why I chose this:,0,Not Dark Pattern,original
1454,Only 25 Deals left,1,Scarcity,original
1229,Hurry! Only 3 Left In Stock.,1,Scarcity,original
198,Last Shape Guide,0,Not Dark Pattern,original
1545,Low in stock,1,Scarcity,original
1667, read you will want to read -- Five Book Group Favourites * Sunday Post *,0,Not Dark Pattern,original
1139,The page you were looking for doesn't exist.,0,Not Dark Pattern,original
787,Back Yard & Spa,0,Not Dark Pattern,original
1488,Explore The NRA Universe Of Websites,0,Not Dark Pattern,original
361, Best-Selling Products ,0,Not Dark Pattern,original
1741,Would you like to purchase an Extended Protection Plan?,1,Misdirection,original
1089,Only 8 left in stock,1,Scarcity,original
1685,ONLY 14 LEFT AT THIS PRICE,1,Scarcity,original
827, A-Z Luxury Brands ,0,Not Dark Pattern,original
776,LCD Ribbon Cables,0,Not Dark Pattern,original
1404,Hurry! Only 6 left in stock,1,Scarcity,original
12,3 people bought this item last week.,1,Social Proof,original
1272,Only 5 item(s) left.,1,Scarcity,original
126,24 sold in last 24 hours.,1,Social Proof,original
1536,Jewelry and Watches,0,Not Dark Pattern,original
1139,Only 8 left,1,Scarcity,original
1009, Gift Cards Collection ,0,Not Dark Pattern,original
1222,"Don't miss out, only 2 left in stock",1,Scarcity,original
1333,"Business, Office & Industrial",0,Not Dark Pattern,original
1379,ONLY 4 LEFT,1,Scarcity,original
1009,Mallet E Speed Lace - Black/Silver,0,Not Dark Pattern,original
385,"No thanks, I'll still want to pay full price",1,Misdirection,original
664," Synthetic nicotine | Strawberry, kiwi & pomegranate ",0,Not Dark Pattern,original
891,"To cancel your order before it ships, call us.",1,Obstruction,original
